16
955 1944
506 431 416
5 698 7
443 116 501
400 96 281
364 631 86
74 585 13
363 464 270
497 219 779
443 692 27
313 685 723
825 25 556
158 659 172
297 263 610
178 6 634
360 644 40
587 611 599
481 476 654
426 715 769
811 379 451
759 347 452
497 544 972
305 543 340
457 441 807
593 705 394
193 816 573
225 548 48
508 654 735
176 519 915
133 319 732
242 13 123
209 548 720
65 450 124
329 258 136
821 106 46
595 77 199
339 129 260
229 47 160
610 770 977
732 476 656
846 221 947
599 212 796
331 81 782
520 254 45
175 553 810
567 470 88
213 245 602
253 138 369
350 264 122
829 704 277
211 614 116
248 338 671
380 825 465
430 318 995
235 299 542
337 623 753
742 66 78
750 75 93
261 519 268
168 693 74
145 765 793
268 193 885
493 719 571
487 608 791
74 90 364
735 338 332
718 176 540
356 795 142
430 707 700
70 734 607
411 38 655
556 255 932
740 736 142
130 462 875
476 201 570
325 783 695
159 780 445
262 283 257
76 720 51
45 854 359
379 704 14
706 146 623
54 486 384
437 602 450
633 646 808
714 464 339
742 378 914
631 712 64
338 109 590
464 378 355
244 662 950
32 669 572
437 577 768
575 491 814
306 508 985
136 419 180
3 138 334
483 395 169
627 210 547
513 216 260
50 87 549
299 261 629
213 539 734
707 459 792
66 217 738
145 500 528
354 835 832
576 375 925
125 68 479
315 376 258
528 120 982
382 422 787
443 671 641
590 489 553
748 552 251
505 92 563
222 537 846
107 519 271
732 106 101
650 177 835
405 230 79
375 729 629
28 428 770
804 166 837
99 728 29
810 623 987
494 112 825
629 293 421
282 555 165
118 848 142
685 469 61
369 314 267
816 617 170
23 287 633
470 264 599
839 375 77
292 296 62
796 712 656
395 84 180
391 559 108
423 758 62
645 350 426
604 428 934
44 134 716
591 439 61
479 59 821
785 530 831
59 510 696
548 114 448
758 213 276
509 688 95
627 269 964
588 484 508
477 146 556
419 229 852
582 206 166
354 400 478
615 234 877
607 594 879
624 689 296
343 173 264
220 441 973
33 179 266
472 538 297
631 800 61
861 579 547
542 227 491
639 853 201
487 373 394
273 773 303
793 473 279
206 842 372
55 350 856
348 817 794
379 241 744
375 861 994
704 708 623
104 15 172
623 164 992
771 696 852
62 327 73
494 861 402
357 81 159
816 860 444
625 7 173
738 54 659
112 824 479
356 279 844
200 233 445
236 392 882
303 242 172
366 435 993
743 226 129
833 367 341
645 527 990
271 43 126
533 485 860
347 647 448
456 188 905
579 146 453
114 244 87
298 266 161
831 494 384
219 378 425
124 355 711
422 12 98
641 62 318
698 849 15
399 442 537
99 79 593
816 830 281
632 630 582
847 283 626
545 118 638
511 125 95
704 850 93
473 775 531
313 651 400
120 623 898
77 817 325
542 355 189
614 4 868
290 647 149
132 693 973
386 369 576
395 641 460
393 812 844
840 455 409
356 586 123
764 323 34
614 690 335
736 26 988
626 433 957
701 15 487
96 289 462
610 26 632
800 81 801
816 67 178
358 435 485
559 261 548
831 652 414
249 220 693
495 7 59
279 249 382
115 636 7
521 363 306
37 360 127
118 103 71
172 772 46
683 385 201
629 377 101
148 823 253
522 471 199
795 324 978
263 728 721
372 484 828
106 384 644
539 514 930
236 337 584
760 55 979
340 77 816
215 652 706
3 230 311
709 730 918
63 396 240
353 127 332
60 106 787
549 527 89
587 77 538
321 240 38
41 536 523
657 137 200
218 181 66
377 371 561
348 437 749
754 341 553
481 106 570
481 331 945
798 165 243
313 736 689
639 462 27
268 754 650
308 275 775
197 144 121
161 279 391
810 76 539
561 500 510
15 237 480
752 730 148
288 804 743
790 241 89
310 79 190
810 75 906
381 624 784
212 769 345
776 39 317
190 78 878
579 40 746
861 134 511
38 387 228
147 254 589
282 846 294
534 618 636
198 536 134
321 805 257
651 247 562
55 273 54
813 87 85
327 294 301
178 685 343
8 627 318
123 646 989
355 256 428
603 57 315
449 69 381
241 271 870
427 508 181
839 831 126
66 249 65
555 450 539
612 27 72
802 777 749
627 50 712
94 61 888
438 820 948
626 138 243
403 135 651
266 222 642
181 623 166
350 768 425
175 843 115
532 580 595
496 128 652
529 541 723
18 655 103
611 22 707
319 800 393
746 363 417
202 388 207
785 296 561
584 588 287
815 403 110
734 229 901
577 846 165
78 24 630
587 675 96
18 323 508
4 796 615
574 174 423
730 517 314
121 450 628
150 89 322
843 738 260
212 563 167
846 760 177
832 27 873
520 22 18
247 195 849
798 82 656
835 405 878
668 857 248
421 225 804
171 656 37
477 652 258
171 625 361
65 30 829
246 252 543
298 296 485
688 366 638
356 241 70
141 40 943
312 51 290
67 710 177
347 669 829
264 13 270
680 98 828
806 388 6
739 313 622
403 125 807
371 739 706
570 782 224
605 445 594
163 626 340
355 92 272
11 17 586
817 382 349
278 166 839
352 568 266
720 679 325
752 515 456
484 621 381
209 328 817
460 323 188
305 406 953
166 658 964
489 405 461
429 732 925
30 76 655
601 194 130
18 610 123
184 76 604
422 639 980
719 810 77
392 223 906
129 511 648
377 366 955
510 317 416
464 655 102
627 620 249
775 97 179
183 53 247
757 217 449
761 703 136
541 346 396
300 636 560
526 341 747
259 226 528
193 484 894
115 738 193
673 604 466
766 61 82
844 178 172
787 447 635
759 207 511
734 124 676
594 454 608
422 850 313
825 296 95
552 8 461
803 297 627
578 815 603
508 445 903
418 641 477
604 328 450
621 98 414
391 488 371
20 724 689
345 498 824
177 57 606
680 203 264
494 603 968
656 702 347
400 827 116
417 155 779
298 316 189
459 328 298
690 486 127
517 186 55
373 425 781
166 539 837
524 11 590
48 749 891
74 557 463
558 756 925
798 739 11
858 272 842
131 377 237
66 630 746
437 644 822
741 177 974
614 303 618
638 386 803
108 324 386
238 622 823
247 236 746
133 110 663
825 193 650
336 270 482
385 718 968
569 659 985
123 735 956
422 78 221
728 488 887
599 318 203
620 517 742
368 86 302
371 181 450
523 738 8
203 703 620
811 233 120
318 640 205
809 828 577
225 141 611
341 441 319
320 101 348
844 438 334
520 34 267
354 409 883
184 824 331
652 140 188
543 139 479
160 848 205
198 547 624
676 831 573
741 632 875
252 483 388
662 308 764
719 379 781
561 683 492
739 48 653
486 435 780
688 336 693
351 497 973
665 857 202
324 532 958
551 333 1
769 725 158
431 500 344
123 331 154
371 24 344
539 748 595
542 412 225
395 382 973
366 454 314
702 169 153
234 323 381
797 336 400
469 836 365
501 33 853
323 649 899
182 37 396
496 578 39
854 274 827
307 92 326
207 472 788
819 145 400
759 204 557
595 236 528
341 804 634
730 411 570
25 667 419
381 810 726
799 671 536
698 843 461
416 114 992
78 597 104
272 368 740
144 733 964
454 333 673
449 236 492
74 160 83
76 138 577
23 851 352
672 376 177
591 218 943
319 835 55
224 236 963
824 38 214
656 827 8
649 529 729
586 522 854
535 727 219
564 747 639
581 111 424
785 185 704
189 292 577
273 261 580
814 762 16
72 283 238
551 548 419
639 697 89
552 79 638
149 788 741
358 71 896
621 667 748
507 492 889
37 582 426
256 21 532
618 252 667
247 276 728
471 335 758
8 361 409
722 249 690
491 830 569
688 857 476
123 168 947
521 111 922
203 799 944
225 75 420
373 440 887
553 156 822
378 316 598
336 376 427
258 161 151
553 445 587
559 861 515
82 842 319
7 619 381
825 54 834
505 602 316
741 665 182
527 690 4
834 846 337
362 131 104
711 523 916
248 75 263
676 783 737
175 793 381
189 523 826
493 375 887
279 863 772
89 824 18
191 795 495
361 323 312
634 239 500
738 257 655
256 7 449
733 218 383
522 779 329
715 339 851
708 548 816
594 487 213
793 814 254
593 287 212
393 374 663
726 111 645
638 580 370
163 323 349
109 477 290
656 538 815
399 433 140
546 114 941
173 79 349
257 845 359
823 746 538
847 405 425
604 202 849
434 611 987
616 418 138
859 350 92
666 244 808
57 691 739
640 814 557
478 218 675
592 117 926
59 480 462
801 82 127
748 624 501
166 824 148
493 435 304
777 234 579
467 326 47
7 572 279
814 732 945
541 56 106
3 221 609
388 856 110
11 109 282
124 803 804
785 665 504
548 72 796
97 630 162
246 772 88
400 777 728
41 225 679
14 367 677
532 660 905
450 514 708
552 187 336
794 763 972
793 463 241
591 418 883
335 60 431
36 479 36
844 206 699
815 10 886
214 777 877
16 424 434
729 328 327
490 823 807
40 646 561
383 225 215
642 420 111
758 287 371
628 163 882
321 494 251
671 224 249
15 8 240
490 483 571
538 614 834
670 564 46
493 271 167
432 477 923
124 65 154
632 279 914
619 724 471
207 58 748
828 723 521
217 286 960
621 390 481
39 504 372
773 409 32
110 268 726
83 819 834
753 795 350
451 135 947
783 193 222
492 645 661
586 453 16
156 57 1
310 103 210
680 214 602
177 716 385
629 850 392
673 357 523
297 129 236
686 701 85
665 590 757
293 492 653
243 475 236
243 636 884
781 518 529
620 406 633
394 30 896
490 413 731
441 723 417
173 162 55
556 601 262
425 540 528
847 416 927
757 402 410
170 328 782
659 349 570
503 509 379
264 230 406
402 215 639
41 76 348
476 601 877
583 338 397
291 346 866
796 306 166
717 623 925
237 538 74
554 461 156
192 60 35
324 323 306
722 27 670
336 59 326
750 630 772
525 189 655
366 146 288
719 199 938
697 134 424
411 776 945
374 159 828
450 445 237
216 754 71
335 566 201
703 570 872
326 690 712
625 707 117
286 808 849
242 149 590
529 638 458
168 13 185
566 708 44
574 308 753
36 291 230
475 206 481
282 712 504
307 42 105
194 175 566
41 68 621
133 611 481
645 525 60
322 662 132
774 44 611
318 780 602
435 409 859
549 48 718
725 164 862
106 587 545
397 234 804
278 288 88
331 633 439
627 216 199
358 527 162
808 522 217
635 346 55
285 378 519
156 562 700
601 340 654
429 462 86
80 33 389
189 537 545
689 509 270
644 489 670
583 349 774
31 564 420
686 48 288
434 816 274
178 465 600
828 217 239
609 842 498
684 297 849
386 556 576
495 672 939
645 674 909
160 223 670
9 563 329
556 668 474
742 296 131
136 258 507
3 661 428
675 287 84
200 501 314
721 321 168
244 269 759
851 60 376
784 688 391
654 471 586
30 558 495
331 20 303
709 491 830
662 832 736
216 662 449
36 467 218
72 91 921
502 79 11
312 120 194
74 783 952
210 132 691
53 534 374
437 492 574
460 409 762
402 221 782
203 437 47
736 200 790
22 552 686
573 774 643
250 582 47
119 498 651
584 285 567
59 715 712
509 854 888
728 128 149
201 216 40
711 380 473
366 721 405
645 25 307
432 799 697
248 50 188
134 767 406
739 51 175
620 183 971
661 57 74
526 52 524
421 94 303
5 756 353
284 74 702
203 16 929
257 539 513
844 228 18
713 333 930
595 399 418
182 613 364
648 364 750
788 15 486
736 730 914
842 280 467
313 353 503
586 72 16
747 597 495
550 263 242
20 540 472
670 481 464
146 454 724
506 134 677
473 297 346
418 77 191
36 843 217
35 17 203
356 236 269
161 465 424
88 329 140
761 444 677
79 17 356
540 595 930
474 619 82
473 705 141
765 236 472
601 370 724
372 401 236
219 286 945
360 141 486
396 633 467
74 682 921
814 136 618
204 723 423
612 805 62
582 664 273
809 301 690
528 567 698
388 422 677
812 475 66
461 565 460
20 168 665
427 319 650
732 702 741
595 353 667
236 24 911
417 442 202
657 206 226
564 197 777
183 81 853
686 716 558
570 275 297
547 380 600
780 456 489
413 507 461
43 115 461
61 257 511
81 49 250
477 532 305
385 801 234
843 824 26
420 628 178
108 511 880
413 452 330
742 257 751
498 41 184
296 194 217
468 244 304
466 221 491
274 611 811
70 672 607
481 680 970
240 839 961
326 864 879
82 310 149
295 292 189
33 794 712
766 238 669
829 23 981
334 769 915
483 512 367
129 207 280
665 849 209
500 132 785
28 813 650
57 445 523
275 331 482
193 732 296
591 266 625
725 279 860
464 418 33
57 302 483
757 129 156
213 269 108
220 726 267
555 635 918
679 25 525
170 156 328
33 315 594
548 698 793
55 240 625
146 217 184
706 660 154
359 614 311
769 736 270
688 212 528
339 572 46
593 830 769
651 763 573
676 329 68
41 87 417
703 525 750
273 748 646
453 513 79
419 840 174
620 389 227
200 524 615
827 306 361
355 421 530
492 506 451
442 535 205
650 173 996
845 181 184
813 251 188
685 45 231
649 499 662
443 237 13
192 411 245
760 179 455
399 382 511
137 521 755
176 825 692
300 419 213
72 513 530
808 230 377
845 603 736
285 796 776
335 48 870
377 830 597
289 371 472
338 231 342
698 120 759
491 167 50
237 151 641
398 534 622
346 467 395
426 40 587
672 655 427
226 783 658
522 657 15
96 499 890
13 778 563
112 675 560
243 155 596
562 158 685
93 760 377
346 156 470
98 592 635
85 246 717
144 639 228
611 511 56
838 580 277
345 115 217
692 718 594
314 58 777
158 603 571
626 451 150
203 520 296
577 860 335
274 547 649
360 412 725
783 92 999
132 477 2
524 717 177
380 536 245
243 165 548
840 427 143
15 599 189
594 492 917
858 755 689
311 825 750
576 798 209
503 30 412
803 349 665
750 782 715
685 147 796
383 291 422
110 256 569
75 252 747
427 690 140
261 633 921
851 347 914
470 791 710
253 152 391
34 515 179
692 590 127
343 99 287
673 292 306
403 492 102
66 133 924
669 571 28
598 61 820
125 344 666
744 267 172
228 835 795
611 359 444
335 836 870
548 145 287
857 662 323
309 361 958
848 804 890
436 157 619
683 741 925
304 799 909
272 177 586
27 104 213
844 578 697
338 126 401
599 68 52
798 576 560
577 60 720
232 89 882
759 852 361
417 422 167
74 565 710
812 470 320
372 602 841
862 642 487
830 29 572
65 683 126
646 332 218
137 111 668
615 443 84
87 637 505
226 693 663
148 330 126
147 310 226
690 318 79
623 441 87
304 235 192
163 751 509
726 779 709
72 626 125
488 757 749
259 360 812
312 374 332
119 514 254
650 685 61
325 467 160
299 50 572
613 103 930
206 66 941
112 521 574
403 297 980
489 644 784
457 804 207
393 519 195
390 478 36
228 388 497
613 715 174
510 144 108
182 94 499
550 66 900
473 678 49
766 389 314
836 818 959
381 185 4
706 70 689
272 485 433
327 309 173
736 839 1000
738 485 621
89 524 376
597 405 38
794 358 903
527 322 928
378 625 459
756 154 872
376 198 941
460 440 935
681 501 812
417 107 419
58 91 854
858 732 243
842 428 213
102 2 461
43 676 920
305 686 911
246 71 709
211 408 818
793 304 989
851 57 398
412 639 834
793 499 657
696 367 52
467 22 361
778 319 710
183 579 81
556 340 40
116 444 35
478 459 314
804 363 114
371 44 399
230 372 252
37 277 108
794 62 407
360 107 831
391 396 551
368 747 973
124 597 288
677 261 660
363 203 589
445 369 535
405 495 147
356 333 339
391 527 349
345 430 756
146 184 716
746 149 807
348 666 614
161 844 699
725 532 806
778 396 588
728 814 718
586 325 766
772 440 797
116 348 79
47 274 814
196 216 868
618 308 81
617 471 50
206 551 850
557 726 788
411 219 98
573 212 505
541 536 812
522 200 75
704 281 276
354 56 85
600 30 59
180 52 968
690 532 951
810 358 931
542 239 550
619 134 96
832 648 487
289 7 356
373 340 820
675 182 339
370 462 12
685 530 90
482 462 717
809 596 108
498 145 872
74 415 344
72 765 762
237 580 403
540 299 712
273 333 461
161 140 448
799 672 580
733 454 498
584 55 110
236 93 50
488 679 266
136 807 526
246 357 161
642 134 659
