17
818 988
846 470 953
935 311 -570
260 311 -32
479 890 -425
41 170 -133
678 459 -319
404 591 -766
336 685 633
663 205 -819
185 552 -925
555 543 352
973 337 -578
554 101 298
536 419 -403
529 770 229
321 328 361
529 95 883
692 824 997
795 64 -259
264 933 385
55 812 389
29 335 771
759 25 -135
979 841 -244
478 36 -660
659 528 -448
392 504 -960
521 916 -489
603 140 923
440 6 -788
660 734 526
158 6 -878
554 798 1000
171 71 -192
960 248 -860
203 544 890
728 370 904
738 72 2
314 502 -61
76 932 982
850 10 59
678 876 -438
657 74 52
253 304 140
882 662 -592
437 885 255
795 603 -30
244 593 981
349 148 743
515 247 -618
188 860 639
232 856 192
850 522 173
622 846 122
366 495 666
115 46 -506
787 215 -153
454 312 -152
240 941 -757
373 594 909
315 538 -941
988 534 952
147 199 -968
508 211 564
412 773 -643
73 930 622
181 755 677
394 289 -978
328 728 931
413 294 349
924 477 -601
374 15 938
221 883 327
940 681 999
875 449 -778
51 397 211
971 171 -751
636 187 47
673 732 -634
792 972 -153
821 379 -22
519 698 299
571 347 -278
402 895 585
801 821 376
117 874 -179
262 317 -995
968 846 224
422 394 187
937 717 598
307 739 564
373 317 -267
230 396 -181
790 631 -285
471 579 -124
437 620 945
863 201 332
444 302 975
769 747 867
493 492 10
858 202 525
73 296 839
87 903 -848
277 674 -12
518 155 -43
825 898 -669
77 147 -413
108 889 233
695 42 157
933 700 632
150 326 -326
453 487 497
36 3 -373
77 47 -883
560 619 -821
796 30 289
589 253 332
621 74 -144
922 924 939
621 960 286
808 776 -110
93 171 -609
252 902 212
37 837 602
749 861 699
417 72 -571
788 625 -758
193 699 -445
733 454 178
848 641 -429
468 901 563
314 809 444
761 578 -478
594 674 -98
329 155 318
670 380 258
160 133 785
806 191 111
235 436 -370
95 668 721
689 30 35
971 235 -188
300 556 350
319 100 317
389 741 -75
288 128 -235
227 467 -918
281 279 -327
179 196 80
229 202 -127
789 78 42
196 691 -8
118 884 423
765 186 -257
489 17 823
80 722 -732
625 611 69
413 565 -848
987 912 925
432 756 88
424 61 436
886 511 -645
406 920 407
751 524 418
779 310 -656
710 61 851
197 169 903
834 580 -508
292 284 341
156 184 -173
958 944 271
599 798 151
129 873 -99
44 204 -388
121 487 -928
5 755 770
577 848 930
277 779 -19
209 343 524
777 396 356
766 76 -367
849 477 102
155 481 765
538 652 418
728 580 885
699 626 936
546 26 273
229 373 385
210 284 -650
22 732 603
797 575 906
374 15 -73
745 852 -340
313 809 -184
944 989 599
271 640 688
931 55 -690
54 691 -614
972 226 8
812 538 969
441 58 955
160 285 -978
665 721 480
629 283 973
51 263 -578
238 878 -327
501 303 -754
673 72 661
752 112 9
653 513 760
767 380 359
864 402 -572
894 161 -442
430 88 978
905 933 -393
164 425 -987
87 735 929
61 665 882
819 437 -161
751 228 927
688 899 978
903 127 -251
630 102 -327
88 2 648
84 937 -229
110 974 -699
970 218 568
185 618 -30
143 807 445
862 38 587
364 747 185
752 427 468
974 90 -54
519 219 583
734 667 -175
988 512 -788
349 872 600
659 391 516
344 616 -483
214 914 454
746 943 597
220 990 6
574 597 -317
305 504 209
793 913 81
855 378 -154
45 841 -455
465 668 773
921 853 669
759 784 750
133 426 672
624 190 -352
159 765 -417
349 300 278
214 901 631
797 493 -815
572 35 754
887 503 -518
474 825 292
189 180 580
789 865 -915
548 77 227
885 939 294
233 164 833
907 863 800
319 632 328
743 186 -825
691 903 -118
494 820 -500
585 489 -34
903 838 452
688 634 -716
26 481 825
125 417 955
483 816 77
912 780 392
35 139 710
244 891 -356
319 47 -922
873 170 886
712 570 -760
692 459 -767
647 346 982
723 133 -280
223 987 591
483 210 846
504 613 -619
398 75 640
114 312 -934
837 251 765
435 985 -38
358 371 346
215 978 -368
887 938 890
179 385 938
448 858 663
934 389 700
526 73 -681
678 961 -310
977 804 -598
897 605 207
353 800 -773
21 348 759
567 381 509
928 457 -737
719 717 -727
139 340 361
93 340 -922
39 629 77
465 415 -980
549 931 298
506 901 334
144 143 -139
470 834 726
915 454 -978
793 701 -469
433 231 278
496 485 733
341 731 -314
934 381 -10
169 457 926
619 817 409
685 34 361
742 111 -437
406 915 444
428 154 -368
3 217 809
859 883 -22
291 343 111
896 932 170
674 233 -673
274 84 47
748 874 808
16 343 816
891 216 645
825 629 214
253 305 -276
264 133 -708
460 663 210
508 160 -817
268 566 818
6 500 -353
918 7 -290
325 807 -712
307 813 499
604 750 750
26 585 773
771 799 404
374 326 12
657 269 -927
28 776 541
968 898 683
26 478 31
79 190 485
970 77 44
931 876 -680
54 679 197
934 126 -61
720 944 -634
18 549 976
965 348 -173
492 40 547
556 617 -993
364 443 249
906 185 340
855 487 -991
219 7 -421
319 870 895
246 788 -566
432 913 498
1 55 199
380 915 -328
710 164 -311
969 407 -642
173 991 -419
266 404 -474
882 406 189
896 721 71
634 17 275
908 776 -991
335 583 769
320 330 -450
557 421 -745
454 741 802
820 735 -282
855 188 291
353 705 547
964 89 -83
479 824 -524
593 33 -910
129 611 677
965 87 -945
960 517 -647
238 431 -307
695 406 -448
499 745 -968
481 582 -329
143 147 -697
678 693 -711
925 944 983
78 611 938
537 651 -97
734 842 867
192 466 -134
3 335 140
892 430 649
948 457 -493
517 345 -480
539 811 -845
784 56 -15
245 468 -105
636 552 -33
363 584 -335
823 806 -916
727 234 -405
741 971 -365
646 205 526
965 338 -673
371 929 246
190 233 -129
76 298 -429
383 351 820
968 889 -694
311 406 938
939 642 -636
379 109 -883
176 960 575
737 228 522
178 76 874
915 906 899
461 819 907
606 786 -751
888 668 775
199 394 997
460 860 -855
310 875 376
603 729 -964
154 331 458
54 956 -756
719 558 494
212 877 -704
988 910 -738
747 709 461
532 61 -324
384 347 969
565 652 -488
44 426 -16
425 315 923
509 356 -809
789 476 970
743 442 -237
625 917 -895
657 771 -499
969 600 -95
981 123 54
474 71 -827
902 412 335
238 649 -312
1 671 803
553 810 -961
564 169 -704
163 268 -687
868 654 -958
463 740 215
169 966 -639
57 842 609
903 538 517
496 168 813
782 890 -466
983 528 461
890 747 356
285 689 139
203 599 346
280 453 -164
97 502 275
670 445 -728
819 749 886
653 424 -222
242 418 473
579 52 154
501 752 -504
194 930 -515
700 530 -80
521 511 -241
915 22 -488
734 31 582
334 515 -995
141 289 -906
675 513 397
253 707 108
851 667 -678
638 518 763
887 722 -959
384 496 -219
350 720 -157
891 402 -211
259 567 -896
130 108 957
843 776 387
934 612 635
976 769 -696
441 137 695
811 564 904
456 283 994
332 476 -92
127 142 990
272 723 451
825 538 591
341 169 -445
643 33 -813
764 175 648
803 963 80
629 886 499
434 98 -410
188 777 -976
508 588 -232
704 710 -653
601 615 -426
89 646 318
60 204 21
219 346 954
915 945 836
979 459 -179
828 741 -77
20 319 141
2 205 -825
982 859 154
957 845 -528
636 452 727
518 842 -933
218 278 -65
989 891 852
178 653 -605
368 103 -24
48 101 553
834 802 514
477 575 -433
321 248 453
865 612 -736
27 663 -95
782 724 -346
267 292 -163
117 326 -209
69 680 -541
904 453 544
519 770 341
495 48 877
502 15 180
472 792 802
590 10 -412
55 758 -96
815 749 753
627 46 -107
321 315 -131
263 787 913
534 804 780
291 489 440
434 685 -986
573 14 269
608 813 -154
578 922 -890
915 113 387
239 143 746
597 729 -377
673 876 186
961 65 -351
312 202 283
300 413 -296
234 820 -283
837 898
756 19 799
458 804 -58
278 227 230
614 207 -835
132 589 926
82 676 630
741 280 -632
115 826 -729
13 230 -948
391 602 900
320 56 -714
755 479 397
390 27 119
145 648 734
491 302 -313
773 288 -303
493 84 -671
82 167 -978
465 631 -890
83 533 108
777 285 131
457 422 -692
270 321 438
513 137 999
72 664 -70
548 24 511
345 447 -336
160 34 -373
222 617 -605
375 197 32
476 180 206
770 319 837
819 221 -744
567 649 313
181 270 -768
289 66 -187
746 67 432
834 157 475
776 169 964
412 643 196
776 426 -648
337 671 -549
683 144 551
636 274 -320
642 711 604
652 5 -539
744 632 -481
524 328 419
291 309 -380
435 592 645
626 54 939
430 523 345
642 776 -435
836 10 -305
704 195 -967
455 578 -431
70 727 689
438 441 -289
661 393 111
149 441 -604
313 305 822
806 377 -388
50 687 -781
410 512 372
220 213 -793
218 332 -591
28 206 -774
695 744 -147
432 619 861
710 457 -639
464 744 -571
310 659 158
220 528 -986
510 173 -107
75 88 994
793 734 620
78 423 -61
763 526 357
215 280 -443
12 771 342
107 398 115
443 300 -667
460 341 -592
126 706 384
311 510 866
261 379 736
122 82 -694
562 110 253
808 19 -702
60 683 99
649 95 941
631 766 230
32 768 -998
411 647 367
566 3 -904
69 393 -806
40 273 862
98 422 630
777 345 568
132 322 -962
426 93 -441
682 783 746
476 114 765
678 538 113
49 264 275
124 277 830
376 190 -83
583 254 741
113 28 -232
823 581 -686
424 174 -205
408 762 -282
93 109 -969
361 21 -642
609 763 38
790 591 -703
370 452 -449
479 277 834
257 618 -222
199 346 -836
802 735 448
435 738 -708
44 49 -296
733 205 -862
630 112 828
341 489 69
217 372 187
378 328 -586
687 218 332
673 458 -695
360 697 383
254 130 -883
564 269 532
232 97 -343
577 48 795
194 267 -740
563 313 984
335 448 -88
239 135 -624
421 791 -168
412 583 -587
749 562 385
559 82 466
4 724 -563
117 794 -845
142 187 -234
126 538 -91
565 35 -958
775 497 51
349 703 489
77 812 -231
411 572 -10
764 483 62
245 814 -90
49 556 18
457 348 -356
44 671 -149
648 432 -257
45 370 -481
571 484 -445
794 561 -784
626 539 -113
613 684 842
124 253 -521
59 228 -163
422 124 365
311 562 -981
486 733 -751
123 275 119
601 728 -705
185 225 637
802 517 436
130 704 -85
208 381 706
811 84 984
393 508 -332
345 529 -924
670 785 -319
462 600 -381
175 595 164
797 553 -979
125 482 723
788 764 799
400 174 -47
814 512 232
669 641 698
488 340 230
480 202 -953
421 26 856
635 737 234
650 335 794
387 521 -594
461 64 313
593 682 901
504 496 -944
355 405 615
591 786 -755
176 459 -453
836 69 528
63 644 903
343 22 -481
219 641 -901
710 389 -428
88 175 -362
8 263 857
388 754 600
542 330 -150
340 335 -524
237 772 89
430 397 -300
11 358 886
815 327 74
606 103 -334
126 538 503
720 258 -969
466 397 -210
827 263 305
113 393 34
7 268 945
122 7 -602
607 30 254
323 154 871
827 701 -879
446 745 -566
467 360 -67
213 428 553
274 675 806
701 265 168
813 362 90
599 827 -717
629 312 326
80 253 -446
133 599 -126
611 282 446
44 35 -935
519 369 -568
307 229 -83
694 566 691
795 18 888
689 204 617
563 545 817
321 355 -524
356 162 355
825 532 -722
164 573 327
148 455 548
300 311 193
133 592 -796
818 90 -10
96 143 -635
448 465 521
532 228 -992
511 145 309
345 757 -345
121 773 -928
153 742 120
220 836 826
500 727 -570
404 217 62
331 95 -705
737 690 809
639 113 373
608 231 -886
325 160 -351
506 695 -404
267 108 190
503 786 447
751 603 -293
561 538 16
437 264 -646
396 655 -816
672 372 -917
615 731 -574
434 517 207
386 412 605
544 33 -469
545 321 -621
486 231 135
534 228 -933
119 168 969
249 332 906
232 295 548
302 209 242
778 360 531
210 482 -66
316 742 547
767 267 599
259 24 814
605 294 -75
348 674 198
643 677 -412
112 21 -41
242 726 -203
56 24 192
807 588 -194
622 661 115
90 11 -16
783 445 -50
447 668 322
384 755 -478
47 535 350
516 400 741
770 785 -715
763 528 -961
82 167 20
606 274 -98
273 219 133
235 273 -842
439 540 -232
651 281 903
273 741 -497
566 740 -700
334 213 -208
486 703 -661
680 57 -901
118 248 631
376 158 960
234 783 588
87 537 355
444 454 -865
762 685 142
404 18 272
284 221 -633
17 491 257
205 742 -796
278 431 759
103 807 118
443 601 -261
668 21 -279
140 715 -79
58 180 -778
702 10 -243
515 516 652
464 607 -725
608 454 -490
563 583 887
294 404 803
73 295 -455
269 699 -862
488 431 774
52 219 -925
526 213 -401
825 176 162
237 453 620
577 466 -812
309 48 524
433 181 326
378 482 -373
665 810 458
530 469 917
418 156 -993
264 74 389
19 650 -205
437 199 -395
594 785 623
160 382 -390
592 810 791
511 795 -547
658 634 -329
500 47 385
247 188 -814
373 314 -603
507 637 -844
572 40 477
329 794 -931
805 639 957
70 363 -287
331 696 877
762 642 884
508 314 528
535 394 -582
102 518 35
496 676 688
736 820 441
769 110 -962
351 236 735
194 441 296
186 829 -754
313 679 815
740 272 -509
473 823 780
75 123 25
393 142 -2
794 359 46
774 471 -705
126 154 -236
679 382 995
435 260 860
330 678 105
37 139 38
746 519 420
703 674 701
508 563 334
477 339 572
37 470 579
729 231 594
778 386 -283
354 547 788
625 147 99
539 807 -737
592 674 -688
188 284 -817
360 353 647
528 504 337
245 452 999
520 632 237
694 609 811
634 798 -904
66 451 984
267 105 -110
35 31 -113
142 649 -684
235 477 -873
92 464 -54
84 808 -704
504 512 -663
706 664 733
812 782 565
239 375 138
649 263 -198
483 664 520
66 29 727
739 260 584
264 467 337
206 18 822
114 622 -444
120 276 -445
509 269 518
238 397 -149
98 101 -410
106 735 -247
334 24 -428
108 355 229
315 369 37
711 112 229
434 803 370
525 97 -530
279 361 704
180 537 -197
394 79 -268
74 638 925
20 772 241
785 666 -929
286 530 356
348 645 -262
719 426 -238
606 345 274
470 506 -947
515 416 -727
548 34 306
297 178 936
768 584 391
341 744 -810
356 707 414
286 594 -33
744 726 -662
785 295 181
432 781 -456
715 453 -504
536 345 -514
176 211 -393
515 178 -997
476 593 -276
571 110 -607
333 62 -518
185 632 619
385 649 -980
589 181 373
653 471 -587
810 564 -728
372 624 -717
95 818 -719
270 11 571
641 525 17
299 394 -80
155 363 -168
263 750 -11
804 503 -410
826 485 -643
258 751 93
604 224 -873
748 194 -786
501 704 204
757 547 -382
76 565 424
49 647 133
465 674 -660
261 556 633
821 491 378
66 835 -348
361 351 820
447 143 -753
731 703 46
570 733 904
410 318 -2
40 54 -64
259 47 289
81 620 156
300 765 -346
289 134 327
307 313 53
795 688 -543
511 780 -479
157 490 -614
420 397 -108
532 722 -650
708 195 94
684 135 556
700 662 -688
771 226 114
44 281 -726
736 454 273
356 343 561
151 576 -467
611 645 16
30 149 -558
482 19 503
747 117 -247
837 182 108
255 426 -17
127 459 -852
579 315 -863
595 290 -433
715 390 780
809 262 -579
430 697 973
695 512 -62
616 158 360
690 678 481
818 285 890
105 313 507
141 404 -824
334 202 311
350 125 -37
454 431 -530
545 418 446
759 516 -486
646 750 666
686 635 -783
576 363 419
668 36 -216
398 531 -51
554 379 -153
158 700 381
578 108 406
205 153 20
779 236 -881
158 507 8
255 456 561
143 709 -476
240 492 -132
510 721 594
405 786 214
345 8 19
242 254 -872
2 506 -986
149 108 998
233 135 786
572 356 -714
811 336 687
93 805 -74
702 131 6
570 417 -994
654 673 710
347 491 -422
529 696 -798
374 184 -610
697 48 408
317 765 -336
198 716 -152
109 688 -6
786 384 895
340 357 -263
559 516 -843
762 152 145
410 99 -320
666 10 730
764 359 -43
535 641 -611
258 336 838
135 667 -489
805 641 -708
799 570 288
472 304 700
618 463 -46
72 504 -79
453 633 -811
690 353 -363
807 542 485
239 234 34
343 561 122
750 691 -899
109 425 241
523 105 756
12 638 83
687 326 994
60 25 -431
254 501 725
248 466 873
13 90 -784
496 4 982
128 89 -663
804 207 202
349 176 800
105 564 -790
734 755 945
114 19 -163
264 477 23
160 93 -634
636 567 -333
21 458 -621
770 574 449
329 662 -233
320 350 223
741 548 -988
295 151 -431
72 316 -988
54 468 -490
69 209 -825
611 644 -994
34 466 632
74 347 228
179 660 390
292 393 437
510 597 -189
589 531 -745
726 357 -377
164 18 298
812 99 -866
683 293 911
281 423 -376
593 451 720
438 197 -851
425 505 394
73 333 885
256 192 -958
309 205 91
417 506 903
385 586 -4
364 381 -941
324 595 -724
326 332 -973
624 121 230
14 604 671
14 571 289
808 344 11
585 181 -575
106 267 553
544 757 597
369 145 457
720 98 -138
550 410 154
762 376 -540
249 126 221
470 680 281
619 2 -132
719 342 719
722 328 -770
502 646 -869
202 623 -65
510 324 139
688 497 -160
597 263 160
112 291 -553
607 349 547
71 722 949
429 55 -161
497 334 507
567 46 -929
363 654 -765
104 365 542
443 798 -657
128 485 384
203 77 91
115 168 798
549 255 -566
19 284 775
555 697 -74
673 283 604
231 662 190
89 44 -602
816 439 -898
714 104 -797
308 198 74
101 638 -290
515 471 343
352 155 475
808 250 701
408 100 -755
194 835 -467
828 95 -319
76 119 -676
134 142 316
333 84 -542
72 301 -52
15 361 460
194 30 -637
251 632 -909
516 25 243
789 645 602
115 107 393
753 773 535
737 52 -264
363 693 -333
243 423 -410
